ID,USERZIPCODE,PLATFORMTYPE,URL,KEYWORDS,TAXONOMY,IS_HCP
103287,47112,'Online Medical Journal',https://www.cureus.com/articles/40782-reversing-bleeding-associated-with-antiplatelet-use-the-role-of-tranexamic-acid,'small|covid|nephrology|blood loss|radiology|preventive medicine|critical care|internal medicine|oncology|forensic medicine|acs|general|specialties|acute coronary syndrome|aspirin|trauma|hypotension|pain|disease|health|covid-19|pain management|acos|cardiology|preventive|the|clinical|hematology|proton therapy|dermatology|carcinoma|intracranial hemorrhages|transplantation|pediatrics|urology|diabetes|hypertension|cardiac|surgery|',207N00000X,1
59574,28202,'Online Medical Journal',https://www.clinicalpainadvisor.com/dea-drug-slang-code-words/drug-slang-code-words/,Chronic|Urology|Medicine|Total|General|Child|Controlled|Clinical|False|Dental|Synthetic|Cardiology,207Q00000X,1
78317,83646,'Online Medical Journal',https://www.endocrinologyadvisor.com/home/topics/general-endocrinology/type-of-estrogen-therapy-used-has-an-impact-on-adult-outcomes-in-turner-syndrome/,Liver|Cardiovascular|Cardiology|Clinical|Ophthalmology|Health|General|Neurology|Oncology|Oral|Metabolic|Psychiatry|Rheumatology|Technology|False|Total|Dermatology|Medicine|Reproductive|Urology,207R00000X,1
30093,93436,'Online Medical Journal',https://www.renalandurologynews.com/home/news/urology/prostate-cancer/survival-outcomes-in-gleason-9-10-pca-similar-with-radiation-surgery/,Cardiovascular|Clinical|Rheumatology|Transplantation|Total|Medicine|General|Cardiology|Neurology|Oncology|Ophthalmology|Surgery|Premature|Biopsy|Anemia|Nephritis|Psychiatry|False|Chronic|Reproductive|Gastroenterology|Health|Dermatology|Urology,207RC0200X,1
80901,93313,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/early-screening-and-management-of-cardiovascular-risk-factors-important-in-psoriatic-arthritis-and-ankylosing-spondylitis/?utm_source=google&utm_medium=ppc&utm_campaign=traffic-drivers-rheum&wbraid=ClAKCQiA7vWcBhChARI_ANxwTjAMHrb65NMPdGQDKci9b1wyX8hTeXoUFF5SDeBGBPfAS7fnC7IX5dAeKRV6mJ5xgniRlGeICr8xmvB4GgJxgQ&wbraid=ClAKCQiA7vWcBhChARI_ANxwTjAMHrb65NMPdGQDKci9b1wyX8hTeXoUFF5SDeBGBPfAS7fnC7IX5dAeKRV6mJ5xgniRlGeICr8xmvB4GgJxgQ,Arthritis|Urology|Oncology|Rheumatology|Clinical|Total|Medicine|Cardiology|Neurology|Cardiovascular|Gastroenterology|Psychiatry|General|Ophthalmology|False|Rheumatoid|Dermatology,2084N0400X,1
76098,20879,'Online Medical Journal',https://www.clinicalpainadvisor.com/dea-drug-slang-code-words/drug-slang-code-words/,Chronic|Urology|Medicine|Total|General|Child|Controlled|Clinical|False|Dental|Synthetic|Cardiology,2084P0800X,1
74462,631101032,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/topics/osteoarthritis/neuromuscular-electrical-stimulation-therapy-improves-knee-osteoarthritis-symptoms/?utm_source=newsletter&utm_medium=email&utm_campaign=ra-update-dmd-20220525&cpn=&hmSubId=&hmEmail=&NID=-1&email_hash=59ea7210aeebc89f0e8d9f20a061ab6a&mpweb=1323-185855-8239009,Total|Oncology|Psychiatry|Medicine|Arthritis|Cardiology|General|Rheumatoid|Rheumatology|Clinical|Neurology|Health|False|Controlled|Dermatology|Gastroenterology|Ophthalmology|Urology,2084N0400X,1
23970,21217,'Online Medical Journal',https://www.clinicaladvisor.com/slideshow/clinical-quiz/derm-dx-papules-on-the-penis/,Medicine|Oral|Genetic|Chronic|Small|Preschool|Gastroenterology|Surgery|Neurology|Health|Dermatology|Rheumatology|Urology|Asthma|Diagnosis|Trauma|Cardiology|Orthopedics|Pediatrics|Biopsy|Aged|Hepatology|Cardiovascular|Ophthalmology|General|Clinical|False|Oncology|Psychiatry,2084N0400X,1
69803,49709,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/early-screening-and-management-of-cardiovascular-risk-factors-important-in-psoriatic-arthritis-and-ankylosing-spondylitis/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rheum&rwdd=1,Arthritis|Urology|Oncology|Rheumatology|Clinical|Total|Medicine|Cardiology|Neurology|Cardiovascular|Gastroenterology|Psychiatry|General|Ophthalmology|False|Rheumatoid|Dermatology,207RH0003X,1
28538,458051873,'Online Medical Journal',https://www.clinicalpainadvisor.com/decision-support-in-medicine/anesthesiology/knee-arthroscopy/,'Bradycardia|Pathology|Medicine|Cardiac Output|Postoperative Complications|Inborn|Large|Molecular|Intubation|Patient Care|Apnea|Operative|Oral|Genetic|Small|False|Trauma|Surgery|Myocardial Infarction|Myocardial Ischemia|Allergic|Hypotension|General|Intravenous|Cardiac|Chronic|Total|Pain Medicine|Ventricular Fibrillation|Seizures|Cardiomyopathies|Perfusion|Metabolic|Analgesia|Anesthesia|Asthma|Epidural|Controlled|Anti-Inflammatory Agents|Stomach|Endotracheal|Cardiovascular|Clinical|Corrective|Surgical|Endocrine|Induced|Arrhythmias|Diagnosis|Blood Loss|Cardiology|Urology',2084A0401X,1
44892,606113006,'Online Medical Journal',https://www.2minutemedicine.com/coronary-artery-bypass-grafting-reduces-rate-of-myocardial-infarctions-compared-to-percutaneous-coronary-intervention-for-left-main-coronary-artery-disease/,'Physicians|Aortic Aneurysm|Myocardial Infarction|Atrial Fibrillation|Medicine|Ischemic Heart Disease|Cardiovascular|Large|Clinical|Chronic|Hospitals|Health|Total|False|Cardiology|Surgery|Aneurysm|Specialties|Small|Male|Heart Failure|Controlled',2084A2900X,1
15941,46375,'Online Medical Journal',https://www.pulmonologyadvisor.com/home/general-pulmonology/secondary-spontaneous-pneumothorax-management-flutter-valve-vs-standard-of-care/,'Total|Neurology|Urology|Tuberculosis|Dermatology|Medicine|General|False|Asthma|Controlled|Clinical|Oncology|Ophthalmology|Critical Care|Lung|Diagnosis|Cardiology|Psychiatry|Gastroenterology|Rheumatology',2084P0800X,1
106144,92506,'Online Medical Journal',https://www.cureus.com/reviewer/articles/106115-abdominal-wall-evisceration-coupled-with-iliac-vascular-injury-after-blunt-trauma,'small|nephrology|radiology|preventive medicine|internal medicine|oncology|forensic medicine|general|specialties|trauma|pain|disease|health|pain management|acos|cardiology|preventive|the|clinical|hematology|proton therapy|dermatology|transplantation|pediatrics|urology|depression|diabetes|cardiac|surgery|',208600000X,1
51180,448119708,'Online Medical Journal',https://www.2minutemedicine.com/patient-basics-rotator-cuff-injury/,'Diagnosis|Trauma|Sports Medicine|Bursitis|Small|Physicians|Shock|Arthritis|Balloon|Hospitals|Elderly|Health|Surgery|Medicine|Rehabilitation|Clinical|Large|Skin Diseases|False|Chronic|Total',2084N0400X,1
110628,46307,'Online Medical Journal',https://www.cureus.com/articles/28896-risk-factors-for-early-childhood-caries-in-toddlers-an-institution-based-study,'Specialties|Clinical|False|Preschool|Anesthesiology|Oncology|Medicine|Infant|Emergency Medicine|Chronic|Trauma|Neurological Surgery|Pediatrics|Dentition|Resuscitation|Neurology|Nuclear Medicine|Otolaryngology|Psychiatry|Physicians|Oral|Surgical|Educational|Urology|Transplantation|Small|Gastroenterology|Preventive Medicine|Rheumatology|Surgery|General Practice|Aged|Health|Rehabilitation|General|Large|Pathology|Physical Medicine & Rehabilitation|Child|Dentistry|Technology|Preventive|Dermatology|Orthopedics|Critical Care|Dental|Cardiac|Cardiology|Ophthalmology',207R00000X,1
63559,55720,'Online Medical Journal',https://www.empr.com/tag/neurologic-disorders/,Child|Small|Oral|Urology|Health|Rheumatology|Cardiovascular|Technology|Medicine|Synthetic|Diagnosis|Ophthalmology|Clinical|Cardiology|Dermatology|Psychiatry|False|Metabolic|Gastroenterology|Endocrine|Neurology|Oncology|Pediatrics,207Q00000X,1
69632,29045,'Online Medical Journal',https://www.gastroenterologyadvisor.com/general-gastroenterology/patient-factors-associated-with-appendectomy-within-30-days-of-antibiotics/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-gastro&wtu_id_h=9cbeb13e86b5cb4c67501bd451e37da1,'Biliary Tract|Stomach|Metabolic|Neoplasms|Oncology|Anxiety Disorders|Surgery|Dermatology|Gastroenterology|Psychiatry|Liver|Clinical|Transplantation|Hepatic Transplantation|General|Total|Ophthalmology|Rheumatology|Sleep Disorders|Esophagus|Cardiology|False|Urology|Chronic|Neurology|Medicine|Pancreas',2084P0800X,1
45119,96740,'Online Medical Journal','https://www.clinicalpainadvisor.com/acute-pain/soulagel-noninferior-to-piroxicam-gel-for-soft-tissue-musculoskeletal-limb-trauma/?utm_source=eloqua&utm_medium=email&utm_campaign=NWLTR_CPA_UPDT_RSS-Proclivity-8078_121622_AF&hmEmail=EZmAeX\%2Fw4RJ\%2Ff9E4uyyYI1eRWY7ycbnr&sha256email=0799f3d87a4ec42f19015d6dfee3433bbdf77c643e535462de83fdef2d43e6c2&hmSubId=&NID=1366507857&elqTrack=True','trauma|pain|disease|analgesic|pain management|oncology|cardiology|the|general|rash|clinical|hematology|dermatology|itching|urology|headache|paracetamol|',207R00000X,1
27845,78733,'Online Medical Journal',https://www.gastroenterologyadvisor.com/stomach-disorders/spore-forming-probiotics-safe-and-effective-for-functional-dyspepsia/,'Pancreas|Liver|Clinical|Small|Medicine|Controlled|False|Total|Hepatology|Stomach|Gastroenterology|Esophagus|Biliary Tract|General|Cardiology|Urology',2084N0400X,1
72791,32806,'Online Medical Journal','https://www.2minutemedicine.com/the-accord-trial-intensive-glucose-control-associated-with-increased-mortality-classics-series/#:~:text=In\%20summary\%2C\%20this\%20trial\%20demonstrates,as\%20compared\%20with\%20standard\%20therapy.','Anemia|Delivery|Oncology|Medicine|Diabetes Mellitus|Controlled|Cardiology|Large|Total|Heart Failure|Myocardial Infarction|Cardiovascular|False|Hospitals|Clinical|Premature|Physicians|Health|General|Small|Chronic',207Q00000X,1
59189,920930603,'Online Medical Journal',https://www.clinicalpainadvisor.com/dea-drug-slang-code-words/drug-slang-code-words/,Chronic|Urology|Medicine|Total|General|Child|Controlled|Clinical|False|Dental|Synthetic|Cardiology,2084P0800X,1
13144,342668752,'Online Medical Journal',https://www.cureus.com/articles/46407-sloughing-prostatic-tissue-a-rare-complication-post-rezum-therapy-a-case-report,'Minimally Invasive Surgeries|Health|General|Clinical|Pediatrics|Rheumatology|Cardiac|Trauma|Anesthesiology|Psychiatry|Hematuria|Oral|Critical Care|Diabetes Mellitus|Specialties|Preventive|Surgical|Dentistry|Anemia|False|Neurological Surgery|Preventive Medicine|Resuscitation|General Practice|Transplantation|Small|Neurology|Ophthalmology|Orthopedics|Physical Medicine & Rehabilitation|Medicine|Emergency Medicine|Technology|Male|Dermatology|Nuclear Medicine|Anesthesia|Erythema|Rehabilitation|Controlled|Large|Pathology|Cardiology|Gastroenterology|Oncology|Otolaryngology|Surgery|Urology',2084P0800X,1
1372,2809,'Online Medical Journal',https://www.cancertherapyadvisor.com/home/decision-support-in-medicine/labmed/anemia-associated-with-lead-poisoning/,Hemolytic|Cardiology|Gastroenterology|Ophthalmology|General|Small|False|Oncology|Psychiatry|Chronic|Neurology|Liver|Endocrine|Anemia|Medicine|Lung|Dermatology|Urology|Autoimmune|Clinical|Total|Rheumatology,207R00000X,1
107733,4005,'Online Medical Journal',https://www.renalandurologynews.com/home/conference-highlights/eau-congress/male-hypogonadism-associated-with-sars-cov-2-severity-mortality-death/,'False|Health|Total|Oncology|Ophthalmology|Rheumatology|Clinical|Nephritis|Gastroenterology|Cardiovascular|Premature|Psychiatry|Medicine|Transplantation|Neurology|Urology|Anemia|Male|Intensive Care|General|Reproductive|Dermatology|Chronic|Cardiology',2084N0400X,1
96389,19023,'Online Medical Journal',https://www.thecardiologyadvisor.com/home/conference-highlights/aha-2021/hypertensive-crisis-hospital-admissions-higher-nonwhite-men-cannabis/,'chronic kidney disease|pain|disease|diabetes mellitus|oncology|cardiology|the|general|clinical|hematology|dermatology|acute coronary syndrome|arrhythmia|transplantation|urology|diabetes|hypertension|hand|',390200000X,1
1729,27403,'Online Medical Journal',https://www.empr.com/drug/levofloxacin/,'Physicians|Endocrine|Chronic|Cardiology|Oncology|Stomach|Metabolic|Ophthalmology|Hematology|Acquired|Medicine|Dermatology|Rheumatology|Urology|Hypersensitivity|Pediatrics|Aneurysm|Pharmacology|Elderly|Aortic Aneurysm|Lung|Dissection|Clinical|Oral|False|CNS|Gastroenterology|Psychiatry|Bradycardia|Child|Cardiovascular|Diagnosis|Insomnia|Health|Technology|Neurology',2084P0800X,1
102200,75965,'Online Medical Journal',https://www.oncologynurseadvisor.com/home/oncology-nursing/bacteria-in-probiotics-carry-potential-risks-for-immunocompromised-patients/,'Dermatology|Medicine|Cardiac|Neoplasms|Psychiatry|Lung|Clinical|False|Urology|Liver|Organ Transplantation|Gastroenterology|Neurology|Chronic|Oncology|Rheumatology|Transplantation|General|Total|Cardiology|Ophthalmology',2084P0800X,1
31947,15212,'Online Medical Journal',https://www.cureus.com/articles/98184-biliary-duct-hamartomas-a-systematic-review,'Tachycardia|Trauma|Acquired|Neurological Surgery|Psychiatry|Polyneuropathy|Autoimmune|Bariatric Surgery|Congenital|Clinical|Dentistry|Radiography|Surgical|Intrahepatic|Small|Neoplastic|Papillary|Anesthesiology|Orthopedics|Medicine|Liver Transplantation|Transplantation|Cardiac|Chronic|Oral|Pathology|Cardiology|Nuclear Medicine|General Practice|Shock|Bile Ducts|Genetic|Large|Total|Dermatology|Physical Medicine & Rehabilitation|Preventive Medicine|Rheumatology|Lung|Thyroid Cancer|Male|Ophthalmology|Otolaryngology|Surgery|Physicians|Liver|Hamartoma|Health|Biopsy|Technology|False|Female|Oncology|Pancreas|Cysts|Specialties|Rehabilitation|Intravenous|Diagnosis|Preventive|Gastroenterology|Urology|Elderly|Emergency Medicine|Critical Care|Resuscitation|General|Tuberculosis|Infected|Neurology|Pediatrics',208000000X,1
21757,891461126,'Online Medical Journal',https://www.clinicalpainadvisor.com/dea-drug-slang-code-words/drug-slang-code-words/,Chronic|Urology|Medicine|Total|General|Child|Controlled|Clinical|False|Dental|Synthetic|Cardiology,174400000X,1
48522,94142,'Online Medical Journal','https://www.neurologyadvisor.com/topics/multiple-sclerosis/lavender-capsule-combats-fatigue-in-patients-with-multiple-sclerosis/?utm_source=newsletter&utm_medium=email&utm_campaign=NWLTR_NEU_UPDT_071822_JM&hmEmail=\%2BBS\%2B8kSZNH\%2BIrjCIo4rOig\%3D\%3D&hmSubId=&NID=1477648830','False|Oncology|Small|Sleep Disorders|Neurology|Aged|General|Clinical|Acquired|Central Nervous System Infections|Multiple Sclerosis|Controlled|Nervous System|Urology|Medicine|Total|Cardiology',207RC0000X,1
27740,33614,'Online Medical Journal',https://www.cureus.com/articles/85814-comparison-of-fenestrating-and-reconstituting-subtotal-cholecystectomy-techniques-in-difficult-cholecystectomy,'Diabetes Mellitus|Elderly|Drainage|Dissection|Cardiac|Large|Total|Dermatology|Nuclear Medicine|Physical Medicine & Rehabilitation|Heart Failure|Chronic|Neurology|Preventive Medicine|Surgery|Anemia|Resuscitation|Newborns|Preventive|Surgical|False|Orthopedics|Otolaryngology|Psychiatry|Aged|Diagnosis|Anesthesiology|Oncology|Ophthalmology|Hospitals|Liver|Specialties|Dentistry|Small|Cardiology|Neurological Surgery|Medicine|Postoperative Complications|Technology|Operative|Gastroenterology|Emergency Medicine|Myocardial Infarction|Rehabilitation|Transplantation|General|Controlled|Clinical|Oral|Trauma|Female|Pathology|Male|Pediatrics|Rheumatology|Erythema|Biliary Fistula|Critical Care|General Practice|Health|Urology',2084N0402X,1
99841,58103,'Online Medical Journal',https://www.gastroenterologyadvisor.com/general-gastroenterology/patient-factors-associated-with-appendectomy-within-30-days-of-antibiotics/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-gastro&wtu_id_h=9cbeb13e86b5cb4c67501bd451e37da1,'Biliary Tract|Stomach|Metabolic|Neoplasms|Oncology|Anxiety Disorders|Surgery|Dermatology|Gastroenterology|Psychiatry|Liver|Clinical|Transplantation|Hepatic Transplantation|General|Total|Ophthalmology|Rheumatology|Sleep Disorders|Esophagus|Cardiology|False|Urology|Chronic|Neurology|Medicine|Pancreas',2084P0800X,1
28307,56310,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/early-screening-and-management-of-cardiovascular-risk-factors-important-in-psoriatic-arthritis-and-ankylosing-spondylitis/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rheum&rwdd=1,Arthritis|Urology|Oncology|Rheumatology|Clinical|Total|Medicine|Cardiology|Neurology|Cardiovascular|Gastroenterology|Psychiatry|General|Ophthalmology|False|Rheumatoid|Dermatology,207R00000X,1
28680,18940,'Online Medical Journal',https://www.neurologyadvisor.com/topics/migraine-and-headache/distinct-clinical-characteristics-of-headache-associated-with-subarachnoid-hemorrhage/,'sleep disorders|pain|disease|central nervous system infections|oncology|cardiology|the|general|clinical|hematology|nervous system|dermatology|urology|headache|',207Q00000X,1
50605,2138,'Online Medical Journal',https://www.empr.com/home/features/case-studies/serious-cardiac-arrhythmia-linked-to-antifungal-in-afib-patient-with-esophageal-candidiasis/2/,'Intensive Care|Gastroenterology|Neurology|Oncology|Tachycardia|Ventricular Fibrillation|Sinus|False|Pediatrics|Rheumatology|Cardiac|Endocrine|Child|Health|Clinical|Cardiology|Medicine|Ophthalmology|Arrhythmias|Diagnosis|Oral|Chronic|Metabolic|Psychiatry|Urology|Cardiovascular|Arrhythmia|Technology|Dermatology',2084P0800X,1
84454,11791,'Online Medical Journal',https://www.cureus.com/articles/39455-whats-the-risk-differentiating-risk-ratios-odds-ratios-and-hazard-ratios,'Rehabilitation|Transplantation|Clinical|Preventive|Oncology|Orthopedics|Otolaryngology|Preventive Medicine|Rheumatology|Surgery|Medicine|False|Oral|Pathology|Dermatology|Ophthalmology|Specialties|Controlled|Dentistry|Large|Total|Emergency Medicine|Technology|Operative|Surgical|Trauma|Urology|Small|Neurological Surgery|Psychiatry|Patient Care|Male|Physical Medicine & Rehabilitation|Resuscitation|General Practice|Health|General|Anesthesiology|Pediatrics|Cardiac Tamponade|Critical Care|Myocardial Infarction|Cardiac|Cardiology|Gastroenterology|Neurology|Nuclear Medicine',208VP0014X,1
33686,98178,'Online Medical Journal',https://www.renalandurologynews.com/home/news/nephrology/hemodialysis/dialysis-modalities-found-to-offer-similar-survival/,Medicine|Premature|False|Dermatology|Health|Transplantation|Anemia|Oncology|Ophthalmology|General|Cardiovascular|Gastroenterology|Clinical|Cardiology|Urology|Reproductive|Psychiatry|Hospitals|Chronic|Rheumatology|Total|Nephritis|Neurology,2084P0800X,1
