ID,IS_HCP,taxClass,TAXONOMY
116608,0,3,207Q00000X
116609,1,412,?
116610,1,73,207RP1001X
116611,0,413,?
116612,0,0,207R00000X
116613,0,414,?
116614,1,415,?
116615,1,137,2084P0804X
116616,1,416,?
116617,1,417,?
116618,1,52,207Q00000X
116619,0,23,207RI0200X
116620,1,141,2084N0400X
116621,0,418,?
116622,0,419,?
116623,0,11,208000000X
116624,1,345,?
116625,1,52,207Q00000X
116626,1,79,207Q00000X
116627,0,28,2084N0400X
116628,1,420,?
116629,0,186,208M00000X
116630,0,243,?
116631,1,369,?
116632,1,51,2084B0040X
116633,1,421,?
116634,0,86,207R00000X
116635,1,207,?
116636,0,49,208000000X
116637,0,422,?
116638,0,28,2084N0400X
116639,0,28,2084N0400X
116640,0,128,207R00000X
116641,0,395,?
116642,0,11,208000000X
116643,0,86,207R00000X
116644,0,423,?
116645,1,424,?
116646,0,40,208000000X
116647,1,42,2084N0400X
116648,0,425,?
116649,1,426,?
116650,0,427,?
116651,0,428,?
116652,1,429,?
116653,1,153,2084N0400X
116654,1,7,2084N0400X
116655,0,430,?
116656,0,15,207RG0100X
116657,0,33,2084P0800X
116658,1,431,?
116659,0,365,?
116660,0,49,208000000X
116661,0,432,?
116662,0,157,2084N0402X
116663,1,51,2084B0040X
116664,0,5,2084P0800X
116665,0,28,2084N0400X
116666,0,80,2084P0800X
116667,0,390,?
116668,0,9,207Q00000X
116669,1,212,?
116670,0,9,207Q00000X
116671,1,433,?
116672,0,434,?
116673,1,94,2084N0400X
116674,0,435,?
116675,1,2,2084N0400X
116676,0,436,?
116677,1,139,207Q00000X
116678,1,437,?
116679,0,129,207RP1001X
116680,0,414,?
116681,0,0,207R00000X
116682,0,438,?
116683,1,439,?
116684,0,16,2084P0800X
116685,1,141,2084N0400X
116686,0,116,2084N0400X
116687,0,440,?
116688,1,441,?
116689,1,114,2084P0800X
116690,1,442,?
116691,0,443,?
116692,1,141,2084N0400X
116693,1,368,?
116694,1,51,2084B0040X
116695,0,16,2084P0800X
116696,1,401,?
116697,1,158,2084P0800X
116698,1,212,?
116699,0,103,207N00000X
116700,0,184,2084N0400X
116701,0,0,207R00000X
116702,0,28,2084N0400X
116703,1,115,2084P0804X
116704,1,29,207R00000X
116705,0,444,?
116706,1,114,2084P0800X
116707,0,445,?
116708,1,115,2084P0804X
116709,1,446,?
116710,0,3,207Q00000X
116711,1,46,2084N0400X
116712,0,447,?
116713,0,16,2084P0800X
116714,0,307,?
116715,1,448,?
116716,0,125,207R00000X
116717,1,79,207Q00000X
116718,1,449,?
116719,0,129,207RP1001X
116720,1,450,?
116721,0,150,2084P0804X
116722,1,243,?
116723,0,125,207R00000X
116724,0,0,207R00000X
116725,0,324,?
116726,1,222,?
116727,1,17,2084P0800X
116728,1,114,2084P0800X
116729,0,0,207R00000X
116730,0,329,?
116731,0,301,?
116732,1,79,207Q00000X
116733,0,451,?
116734,0,452,?
116735,1,115,2084P0804X
116736,1,453,?
116737,1,454,?
116738,1,386,?
116739,0,16,2084P0800X
116740,0,361,?
116741,0,86,207R00000X
116742,0,49,208000000X
116743,0,23,207RI0200X
116744,0,455,?
116745,0,134,2084P0800X
116746,0,90,2084P0800X
116747,1,456,?
116748,1,212,?
116749,1,457,?
116750,1,213,?
116751,1,164,207R00000X
116752,0,210,?
116753,1,458,?
116754,0,40,208000000X
116755,0,20,2084P0800X
116756,0,128,207R00000X
116757,0,16,2084P0800X
116758,1,344,?
116759,0,436,?
116760,1,46,2084N0400X
116761,0,459,?
116762,0,40,208000000X
116763,0,61,2084N0400X
116764,0,460,?
116765,1,92,2084P0800X
116766,0,26,2084P0800X
116767,1,461,?
116768,0,19,2084N0400X
116769,0,175,207N00000X
116770,1,462,?
116771,1,291,?
116772,0,80,2084P0800X
116773,0,463,?
116774,1,212,?
116775,0,464,?
116776,1,115,2084P0804X
116777,0,116,2084N0400X
116778,0,16,2084P0800X
116779,0,0,207R00000X
116780,1,465,?
116781,0,28,2084N0400X
116782,0,188,2084N0400X
116783,1,116,2084N0400X
116784,0,466,?
116785,0,103,207N00000X
116786,0,11,208000000X
116787,1,467,?
116788,0,103,207N00000X
116789,0,61,2084N0400X
116790,0,146,207QS0010X
116791,0,9,207Q00000X
116792,1,72,2084N0400X
116793,0,3,207Q00000X
116794,0,139,207Q00000X
116795,0,19,2084N0400X
116796,0,468,?
116797,1,469,?
116798,1,470,?
116799,1,471,?
116800,0,20,2084P0800X
116801,0,28,2084N0400X
116802,1,29,207R00000X
116803,1,472,?
116804,1,29,207R00000X
116805,1,473,?
116806,0,474,?
116807,1,7,2084N0400X
116808,0,9,207Q00000X
116809,0,203,2084N0400X
116810,1,66,174400000X
116811,1,475,?
116812,0,360,?
116813,0,16,2084P0800X
116814,1,476,?
116815,0,477,?
116816,1,344,?
116817,0,9,207Q00000X
116818,1,478,?
116819,1,94,2084N0400X
116820,1,143,2084P0800X
116821,0,0,207R00000X
116822,0,90,2084P0800X
116823,1,59,2084N0402X
116824,0,172,207Q00000X
116825,0,109,207RI0011X
116826,0,0,207R00000X
116827,0,3,207Q00000X
116828,0,16,2084P0800X
116829,0,479,?
116830,1,379,?
116831,0,11,208000000X
116832,0,185,207Q00000X
116833,1,480,?
116834,1,59,2084N0402X
116835,1,481,?
116836,1,42,2084N0400X
116837,0,3,207Q00000X
116838,1,42,2084N0400X
116839,1,59,2084N0402X
116840,0,0,207R00000X
116841,1,2,2084N0400X
116842,1,482,?
116843,1,29,207R00000X
116844,1,387,?
116845,0,247,?
116846,1,29,207R00000X
116847,0,24,2084N0400X
116848,0,185,207Q00000X
116849,0,3,207Q00000X
116850,1,483,?
116851,1,115,2084P0804X
116852,1,115,2084P0804X
116853,0,16,2084P0800X
116854,1,7,2084N0400X
116855,0,0,207R00000X
116856,0,484,?
116857,1,147,207RR0500X
116858,0,93,2084P0800X
116859,1,449,?
116860,0,3,207Q00000X
116861,1,117,207R00000X
116862,1,73,207RP1001X
116863,1,485,?
116864,1,486,?
116865,1,487,?
116866,0,33,2084P0800X
116867,1,488,?
116868,1,7,2084N0400X
116869,1,489,?
116870,1,490,?
116871,1,47,2084N0600X
116872,1,469,?
116873,0,15,207RG0100X
116874,1,116,2084N0400X
116875,0,129,207RP1001X
116876,0,113,174400000X
116877,0,206,207R00000X
116878,1,491,?
116879,0,16,2084P0800X
116880,1,175,207N00000X
116881,0,492,?
116882,1,493,?
116883,0,129,207RP1001X
116884,0,61,2084N0400X
116885,0,243,?
116886,1,115,2084P0804X
116887,1,116,2084N0400X
116888,1,166,2084P0800X
116889,1,128,207R00000X
116890,0,494,?
116891,0,16,2084P0800X
116892,0,19,2084N0400X
116893,1,90,2084P0800X
116894,0,80,2084P0800X
116895,1,29,207R00000X
116896,1,112,207R00000X
116897,1,489,?
116898,1,495,?
116899,1,496,?
116900,0,9,207Q00000X
116901,0,24,2084N0400X
116902,1,497,?
116903,0,26,2084P0800X
116904,0,414,?
116905,1,244,?
116906,0,15,207RG0100X
116907,1,206,207R00000X
116908,1,114,2084P0800X
116909,1,59,2084N0402X
116910,1,498,?
116911,0,499,?
116912,1,73,207RP1001X
116913,0,61,2084N0400X
116914,1,141,2084N0400X
116915,0,103,207N00000X
116916,1,261,?
116917,0,500,?
116918,1,29,207R00000X
116919,0,103,207N00000X
116920,0,501,?
116921,1,141,2084N0400X
116922,0,0,207R00000X
116923,0,28,2084N0400X
116924,1,502,?
116925,1,262,?
116926,0,90,2084P0800X
116927,0,93,2084P0800X
116928,0,0,207R00000X
116929,0,503,?
116930,0,167,2084P0800X
116931,1,504,?
116932,0,90,2084P0800X
116933,0,49,208000000X
116934,0,182,207R00000X
116935,1,505,?
116936,1,506,?
116937,1,92,2084P0800X
116938,0,90,2084P0800X
116939,0,103,207N00000X
116940,0,237,?
116941,0,274,?
116942,0,34,207RG0100X
116943,0,125,207R00000X
116944,0,40,208000000X
116945,0,129,207RP1001X
116946,0,134,2084P0800X
116947,1,507,?
116948,0,61,2084N0400X
116949,1,508,?
116950,1,7,2084N0400X
116951,0,49,208000000X
116952,0,28,2084N0400X
116953,0,9,207Q00000X
116954,0,68,207Q00000X
116955,0,28,2084N0400X
116956,1,115,2084P0804X
116957,0,49,208000000X
116958,0,49,208000000X
116959,0,3,207Q00000X
116960,0,88,2084A2900X
116961,0,208,?
116962,0,329,?
116963,0,248,?
116964,0,28,2084N0400X
116965,1,509,?
116966,1,510,?
116967,0,441,?
116968,0,511,?
116969,0,35,363LP0200X
116970,1,236,?
116971,1,139,207Q00000X
116972,1,512,?
116973,1,513,?
116974,1,514,?
116975,0,223,?
116976,0,436,?
116977,0,16,2084P0800X
116978,0,5,2084P0800X
116979,1,115,2084P0804X
116980,0,15,207RG0100X
116981,0,290,?
116982,1,51,2084B0040X
116983,0,242,?
116984,0,515,?
116985,1,110,2084N0400X
116986,1,73,207RP1001X
116987,0,134,2084P0800X
116988,1,516,?
116989,0,103,207N00000X
116990,0,517,?
116991,0,373,?
116992,1,518,?
116993,0,0,207R00000X
116994,0,40,208000000X
116995,1,363,?
116996,0,0,207R00000X
116997,0,98,207Q00000X
116998,1,254,?
116999,0,27,208M00000X
117000,1,73,207RP1001X
117001,0,3,207Q00000X
117002,0,519,?
117003,1,29,207R00000X
117004,1,520,?
117005,0,132,207RH0003X
117006,0,15,207RG0100X
117007,0,521,?
117008,0,134,2084P0800X
117009,1,219,?
117010,0,522,?
117011,0,28,2084N0400X
117012,1,46,2084N0400X
117013,0,16,2084P0800X
117014,0,317,?
117015,0,134,2084P0800X
117016,1,523,?
117017,0,86,207R00000X
117018,1,95,207P00000X
117019,0,524,?
117020,1,525,?
117021,0,526,?
117022,0,90,2084P0800X
117023,0,335,?
117024,1,347,?
117025,0,109,207RI0011X
117026,1,527,?
117027,0,61,2084N0400X
117028,1,528,?
117029,1,7,2084N0400X
117030,0,109,207RI0011X
117031,0,209,?
117032,1,529,?
117033,1,461,?
117034,1,46,2084N0400X
117035,0,31,2084N0400X
117036,1,530,?
117037,0,61,2084N0400X
117038,1,257,?
117039,0,0,207R00000X
117040,0,80,2084P0800X
117041,0,15,207RG0100X
117042,1,205,207Q00000X
117043,0,137,2084P0804X
117044,0,78,2084N0600X
117045,1,212,?
117046,1,73,207RP1001X
117047,0,167,2084P0800X
117048,0,41,2084N0402X
117049,1,212,?
117050,0,103,207N00000X
117051,0,16,2084P0800X
117052,1,231,?
117053,0,531,?
117054,1,115,2084P0804X
117055,1,51,2084B0040X
117056,0,86,207R00000X
117057,0,88,2084A2900X
117058,0,0,207R00000X
117059,1,59,2084N0402X
117060,1,90,2084P0800X
117061,1,51,2084B0040X
117062,0,16,2084P0800X
117063,0,0,207R00000X
117064,0,185,207Q00000X
117065,1,117,207R00000X
117066,1,143,2084P0800X
117067,1,59,2084N0402X
117068,1,532,?
117069,0,41,2084N0402X
117070,1,231,?
117071,1,533,?
117072,1,371,?
117073,1,128,207R00000X
117074,0,287,?
117075,0,0,207R00000X
117076,0,286,?
117077,1,153,2084N0400X
117078,0,477,?
117079,1,487,?
117080,1,469,?
117081,0,9,207Q00000X
117082,0,0,207R00000X
117083,1,510,?
117084,0,3,207Q00000X
117085,0,9,207Q00000X
117086,0,401,?
117087,0,3,207Q00000X
117088,0,116,2084N0400X
117089,0,534,?
117090,0,61,2084N0400X
117091,0,535,?
117092,0,139,207Q00000X
117093,0,116,2084N0400X
117094,1,51,2084B0040X
117095,1,68,207Q00000X
117096,1,536,?
117097,0,31,2084N0400X
117098,1,461,?
117099,0,286,?
117100,0,148,2084N0400X
117101,0,3,207Q00000X
117102,0,20,2084P0800X
117103,0,0,207R00000X
117104,0,537,?
117105,0,286,?
117106,0,16,2084P0800X
117107,0,284,?
117108,0,324,?
117109,1,452,?
117110,0,35,363LP0200X
117111,0,18,207R00000X
117112,0,538,?
117113,1,164,207R00000X
117114,1,254,?
117115,1,42,2084N0400X
117116,1,539,?
117117,1,540,?
117118,1,541,?
117119,1,196,2084P0800X
117120,0,0,207R00000X
117121,1,94,2084N0400X
117122,0,135,2084P0804X
117123,0,542,?
117124,1,92,2084P0800X
117125,1,59,2084N0402X
117126,0,208,?
117127,0,3,207Q00000X
117128,1,469,?
117129,0,393,?
117130,0,543,?
117131,0,9,207Q00000X
117132,0,130,207RX0202X
117133,0,16,2084P0800X
117134,0,286,?
117135,1,521,?
117136,0,206,207R00000X
117137,0,436,?
117138,0,352,?
117139,1,544,?
117140,0,130,207RX0202X
117141,0,18,207R00000X
117142,0,41,2084N0402X
117143,1,545,?
117144,1,546,?
117145,1,94,2084N0400X
117146,1,90,2084P0800X
117147,1,547,?
117148,0,88,2084A2900X
117149,1,548,?
117150,0,16,2084P0800X
117151,1,493,?
117152,0,207,?
117153,1,236,?
117154,0,23,207RI0200X
117155,1,90,2084P0800X
117156,1,42,2084N0400X
117157,1,158,2084P0800X
117158,0,28,2084N0400X
117159,1,549,?
117160,0,519,?
117161,0,90,2084P0800X
117162,0,24,2084N0400X
117163,1,2,2084N0400X
117164,0,0,207R00000X
117165,1,130,207RX0202X
117166,0,129,207RP1001X
117167,0,550,?
117168,0,551,?
117169,0,552,?
117170,0,11,208000000X
117171,0,103,207N00000X
117172,1,553,?
117173,1,379,?
117174,0,130,207RX0202X
117175,0,208,?
117176,1,143,2084P0800X
117177,1,264,?
117178,1,147,207RR0500X
117179,0,253,?
117180,0,16,2084P0800X
117181,0,28,2084N0400X
117182,0,9,207Q00000X
117183,0,23,207RI0200X
117184,0,31,2084N0400X
117185,1,77,207Q00000X
117186,1,294,?
117187,1,146,207QS0010X
117188,0,137,2084P0804X
117189,1,554,?
117190,1,17,2084P0800X
117191,0,125,207R00000X
117192,0,132,207RH0003X
117193,0,41,2084N0402X
117194,1,231,?
117195,0,86,207R00000X
117196,0,210,?
117197,0,27,208M00000X
117198,1,555,?
117199,0,23,207RI0200X
117200,1,520,?
117201,1,556,?
117202,1,557,?
117203,0,329,?
117204,0,15,207RG0100X
117205,0,113,174400000X
117206,1,207,?
117207,0,86,207R00000X
117208,0,16,2084P0800X
117209,0,9,207Q00000X
117210,0,98,207Q00000X
117211,1,7,2084N0400X
117212,0,26,2084P0800X
117213,0,558,?
117214,0,128,207R00000X
117215,1,559,?
117216,0,0,207R00000X
117217,0,0,207R00000X
117218,0,0,207R00000X
117219,0,560,?
117220,1,29,207R00000X
117221,1,66,174400000X
117222,1,561,?
117223,0,207,?
117224,0,144,207R00000X
117225,1,562,?
117226,1,92,2084P0800X
117227,0,40,208000000X
117228,0,563,?
117229,0,9,207Q00000X
117230,0,116,2084N0400X
117231,0,134,2084P0800X
117232,1,472,?
117233,1,390,?
117234,1,564,?
117235,0,452,?
117236,1,421,?
117237,0,30,2084P0800X
117238,0,565,?
117239,1,228,?
117240,0,243,?
117241,0,49,208000000X
117242,1,566,?
117243,0,0,207R00000X
117244,0,5,2084P0800X
117245,0,97,207RH0003X
117246,0,567,?
117247,0,24,2084N0400X
117248,0,568,?
117249,0,19,2084N0400X
117250,0,15,207RG0100X
117251,0,569,?
117252,0,155,207T00000X
117253,0,72,2084N0400X
117254,1,90,2084P0800X
117255,1,130,207RX0202X
117256,1,570,?
117257,0,571,?
117258,1,79,207Q00000X
117259,0,572,?
117260,0,28,2084N0400X
117261,0,245,?
117262,0,86,207R00000X
117263,1,257,?
117264,1,573,?
117265,1,574,?
117266,1,51,2084B0040X
117267,0,135,2084P0804X
117268,1,575,?
117269,0,129,207RP1001X
117270,1,257,?
117271,0,144,207R00000X
117272,0,16,2084P0800X
117273,1,115,2084P0804X
117274,1,576,?
117275,1,2,2084N0400X
117276,1,51,2084B0040X
117277,0,20,2084P0800X
117278,1,342,?
117279,0,16,2084P0800X
117280,1,193,207L00000X
117281,0,0,207R00000X
117282,0,223,?
117283,0,103,207N00000X
117284,1,212,?
117285,1,99,207P00000X
117286,1,51,2084B0040X
117287,1,130,207RX0202X
117288,0,109,207RI0011X
117289,0,0,207R00000X
117290,0,134,2084P0800X
117291,1,577,?
117292,1,94,2084N0400X
117293,0,41,2084N0402X
117294,1,17,2084P0800X
117295,0,578,?
117296,0,579,?
117297,1,90,2084P0800X
117298,0,580,?
117299,0,581,?
117300,0,237,?
117301,0,144,207R00000X
117302,1,582,?
117303,0,28,2084N0400X
117304,0,106,207ND0101X
117305,1,90,2084P0800X
117306,0,0,207R00000X
117307,0,15,207RG0100X
117308,1,59,2084N0402X
117309,0,16,2084P0800X
117310,0,583,?
117311,1,158,2084P0800X
117312,0,584,?
117313,0,175,207N00000X
117314,1,585,?
117315,0,586,?
117316,1,493,?
117317,0,223,?
117318,1,7,2084N0400X
117319,1,72,2084N0400X
117320,1,128,207R00000X
117321,0,130,207RX0202X
117322,0,587,?
117323,1,116,2084N0400X
117324,1,198,363LA2100X
117325,0,27,208M00000X
117326,0,588,?
117327,0,61,2084N0400X
117328,1,141,2084N0400X
117329,0,273,?
117330,0,579,?
117331,0,11,208000000X
117332,0,459,?
117333,0,98,207Q00000X
117334,0,589,?
117335,1,590,?
117336,1,591,?
117337,0,61,2084N0400X
117338,0,61,2084N0400X
117339,0,27,208M00000X
117340,0,283,?
117341,1,374,?
117342,1,90,2084P0800X
117343,0,0,207R00000X
117344,0,16,2084P0800X
117345,0,103,207N00000X
117346,0,15,207RG0100X
117347,0,49,208000000X
117348,0,28,2084N0400X
117349,0,286,?
117350,0,11,208000000X
117351,0,592,?
117352,0,593,?
117353,1,51,2084B0040X
117354,1,141,2084N0400X
117355,0,594,?
117356,0,80,2084P0800X
117357,1,115,2084P0804X
117358,0,45,2084N0400X
117359,0,16,2084P0800X
117360,0,243,?
117361,1,51,2084B0040X
117362,1,595,?
117363,0,9,207Q00000X
117364,1,346,?
117365,1,114,2084P0800X
117366,0,31,2084N0400X
117367,0,324,?
117368,0,16,2084P0800X
117369,1,7,2084N0400X
117370,1,596,?
117371,0,3,207Q00000X
117372,0,38,207RE0101X
117373,0,362,?
117374,1,472,?
117375,0,0,207R00000X
117376,1,597,?
117377,0,125,207R00000X
117378,0,15,207RG0100X
117379,0,23,207RI0200X
117380,1,598,?
117381,0,3,207Q00000X
117382,1,195,207RR0500X
117383,0,16,2084P0800X
117384,1,90,2084P0800X
117385,1,66,174400000X
117386,1,42,2084N0400X
117387,1,29,207R00000X
117388,0,159,2084N0400X
117389,0,599,?
117390,1,51,2084B0040X
117391,1,59,2084N0402X
117392,0,67,207RH0003X
117393,0,15,207RG0100X
117394,1,51,2084B0040X
117395,0,3,207Q00000X
117396,0,129,207RP1001X
117397,1,600,?
117398,1,243,?
117399,0,150,2084P0804X
117400,0,0,207R00000X
117401,0,49,208000000X
117402,1,157,2084N0402X
117403,0,23,207RI0200X
117404,0,40,208000000X
117405,0,16,2084P0800X
117406,1,114,2084P0800X
117407,0,34,207RG0100X
117408,0,80,2084P0800X
117409,0,0,207R00000X
117410,1,147,207RR0500X
117411,0,36,207RC0000X
117412,1,46,2084N0400X
117413,1,601,?
117414,0,61,2084N0400X
117415,0,602,?
117416,0,16,2084P0800X
117417,0,16,2084P0800X
117418,0,80,2084P0800X
117419,0,129,207RP1001X
117420,0,187,207R00000X
117421,0,11,208000000X
117422,0,283,?
117423,1,243,?
117424,1,141,2084N0400X
117425,0,70,207RC0000X
117426,1,257,?
117427,0,129,207RP1001X
117428,0,603,?
117429,1,604,?
117430,0,134,2084P0800X
117431,0,90,2084P0800X
117432,0,581,?
117433,0,605,?
117434,1,114,2084P0800X
117435,0,328,?
117436,1,590,?
117437,0,9,207Q00000X
117438,1,261,?
117439,0,0,207R00000X
117440,1,243,?
117441,0,67,207RH0003X
117442,0,15,207RG0100X
117443,0,167,2084P0800X
117444,1,72,2084N0400X
117445,0,40,208000000X
117446,0,284,?
117447,1,66,174400000X
117448,0,3,207Q00000X
117449,0,606,?
117450,1,160,2084P0015X
117451,0,9,207Q00000X
117452,0,90,2084P0800X
117453,1,493,?
117454,1,139,207Q00000X
117455,1,141,2084N0400X
117456,0,90,2084P0800X
117457,1,29,207R00000X
117458,0,593,?
117459,0,86,207R00000X
117460,0,607,?
117461,1,257,?
117462,0,152,2084P0800X
117463,1,305,?
117464,0,116,2084N0400X
117465,0,270,?
117466,0,320,?
117467,0,247,?
117468,1,608,?
117469,1,139,207Q00000X
117470,0,174,207R00000X
117471,1,257,?
117472,0,135,2084P0804X
117473,1,609,?
117474,1,141,2084N0400X
117475,0,436,?
117476,0,610,?
117477,0,15,207RG0100X
117478,0,16,2084P0800X
117479,0,174,207R00000X
117480,1,611,?
117481,1,612,?
117482,0,11,208000000X
117483,0,155,207T00000X
117484,0,0,207R00000X
117485,0,139,207Q00000X
117486,1,539,?
117487,0,3,207Q00000X
117488,1,96,207R00000X
117489,1,371,?
117490,1,613,?
117491,0,27,208M00000X
117492,0,614,?
117493,1,46,2084N0400X
117494,1,347,?
117495,1,90,2084P0800X
117496,1,115,2084P0804X
117497,0,16,2084P0800X
117498,0,16,2084P0800X
117499,1,249,?
117500,0,93,2084P0800X
117501,1,615,?
117502,0,243,?
117503,1,178,207RI0200X
117504,0,616,?
117505,0,351,?
117506,0,0,207R00000X
117507,0,98,207Q00000X
117508,0,0,207R00000X
117509,1,66,174400000X
117510,0,617,?
117511,0,9,207Q00000X
117512,0,103,207N00000X
117513,0,61,2084N0400X
117514,1,236,?
117515,0,11,208000000X
117516,0,618,?
117517,0,13,207R00000X
117518,1,555,?
117519,0,75,207R00000X
117520,0,37,363A00000X
117521,0,16,2084P0800X
117522,1,619,?
117523,0,34,207RG0100X
117524,1,94,2084N0400X
117525,1,47,2084N0600X
117526,0,103,207N00000X
117527,0,279,?
117528,1,620,?
117529,0,621,?
117530,0,622,?
117531,0,3,207Q00000X
117532,0,137,2084P0804X
117533,0,98,207Q00000X
117534,0,3,207Q00000X
117535,0,130,207RX0202X
117536,0,90,2084P0800X
117537,0,28,2084N0400X
117538,1,46,2084N0400X
117539,0,188,2084N0400X
117540,1,212,?
117541,0,185,207Q00000X
117542,0,623,?
117543,0,41,2084N0402X
117544,0,9,207Q00000X
117545,0,171,363L00000X
117546,0,624,?
117547,0,137,2084P0804X
117548,0,20,2084P0800X
117549,0,23,207RI0200X
117550,0,9,207Q00000X
117551,0,123,2084N0400X
117552,1,364,?
117553,1,73,207RP1001X
117554,0,625,?
117555,0,190,2084N0400X
117556,1,46,2084N0400X
117557,0,0,207R00000X
117558,1,378,?
117559,1,143,2084P0800X
117560,0,626,?
117561,1,627,?
117562,0,16,2084P0800X
117563,1,628,?
117564,1,629,?
117565,1,90,2084P0800X
117566,0,49,208000000X
117567,0,90,2084P0800X
117568,1,257,?
117569,0,216,?
117570,0,90,2084P0800X
117571,1,73,207RP1001X
117572,0,9,207Q00000X
117573,0,0,207R00000X
117574,0,210,?
117575,0,93,2084P0800X
117576,1,475,?
117577,0,9,207Q00000X
117578,0,31,2084N0400X
117579,1,320,?
117580,1,147,207RR0500X
117581,0,630,?
117582,1,222,?
117583,1,631,?
117584,1,344,?
117585,0,98,207Q00000X
117586,0,135,2084P0804X
117587,0,90,2084P0800X
117588,0,6,2085R0203X
117589,0,175,207N00000X
117590,0,0,207R00000X
117591,1,632,?
117592,1,29,207R00000X
117593,0,116,2084N0400X
117594,0,0,207R00000X
117595,1,392,?
117596,1,633,?
117597,1,47,2084N0600X
117598,0,103,207N00000X
117599,1,59,2084N0402X
117600,0,135,2084P0804X
117601,1,634,?
117602,0,362,?
117603,1,116,2084N0400X
117604,0,240,?
117605,1,616,?
117606,0,16,2084P0800X
117607,0,9,207Q00000X
117608,0,33,2084P0800X
117609,0,23,207RI0200X
117610,0,31,2084N0400X
117611,0,16,2084P0800X
117612,0,635,?
117613,0,636,?
117614,1,231,?
117615,1,637,?
117616,0,267,?
117617,0,298,?
117618,1,564,?
117619,0,15,207RG0100X
117620,0,70,207RC0000X
117621,1,638,?
117622,0,103,207N00000X
117623,0,98,207Q00000X
117624,0,11,208000000X
117625,0,3,207Q00000X
117626,0,419,?
117627,1,77,207Q00000X
117628,0,0,207R00000X
117629,0,16,2084P0800X
117630,0,90,2084P0800X
117631,0,3,207Q00000X
117632,1,114,2084P0800X
117633,1,344,?
117634,0,186,208M00000X
117635,1,639,?
117636,0,0,207R00000X
117637,1,212,?
117638,0,40,208000000X
117639,0,15,207RG0100X
117640,0,171,363L00000X
117641,0,286,?
117642,0,49,208000000X
117643,0,40,208000000X
117644,0,9,207Q00000X
117645,0,86,207R00000X
117646,1,640,?
117647,1,337,?
117648,0,15,207RG0100X
117649,1,73,207RP1001X
117650,0,52,207Q00000X
117651,0,103,207N00000X
117652,0,86,207R00000X
117653,1,368,?
117654,0,0,207R00000X
117655,1,241,?
117656,0,0,207R00000X
117657,0,103,207N00000X
117658,0,129,207RP1001X
117659,1,112,207R00000X
117660,0,28,2084N0400X
117661,0,0,207R00000X
117662,0,641,?
117663,0,240,?
117664,1,642,?
117665,0,332,?
117666,0,365,?
117667,0,283,?
117668,1,139,207Q00000X
117669,0,55,2084N0400X
117670,1,643,?
117671,0,0,207R00000X
117672,0,644,?
117673,1,645,?
117674,0,0,207R00000X
117675,0,98,207Q00000X
117676,0,646,?
117677,0,19,2084N0400X
117678,0,23,207RI0200X
117679,1,42,2084N0400X
117680,1,7,2084N0400X
117681,1,647,?
117682,1,648,?
